Date,Equity,Strategy
2024-07-01,100.0,MeanReversion
2024-08-01,102.63078344324646,TCVS_Dynamic
2024-09-01,100.88268865738192,TCVS_Dynamic
2024-10-01,102.59571003247676,TCVS_Dynamic
2024-11-01,104.52057432196803,TCVS_Dynamic
2024-12-01,102.00580791053669,ML_Strategy
2025-01-01,103.74234744124499,TCVS_Dynamic
2025-02-01,101.30491762859279,TCVS_Dynamic
2025-03-01,100.17987764816918,TCVS_Dynamic
2025-04-01,101.15954334127535,TCVS_Dynamic
2025-05-01,102.94727462027511,ML_Strategy
